"";"reporter";"year";"sum";"qt";"tech"
"1643";"Ireland";2000;32910333360;498693025;"HIGH"
"1644";"Ireland";2001;38246062408;447424261;"HIGH"
"1645";"Ireland";2002;43173017322;437750821;"HIGH"
"1646";"Ireland";2003;39270592710;465619136;"HIGH"
"1647";"Ireland";2004;44195748252;550856317;"HIGH"
"1648";"Ireland";2005;43106291547;567995996;"HIGH"
"1649";"Ireland";2006;43839688846;527745527;"HIGH"
"1650";"Ireland";2007;47173176309;406138390;"HIGH"
"1651";"Ireland";2008;49394539588;383755771;"HIGH"
"1652";"Ireland";2009;48065038933;283027955;"HIGH"
"1653";"Ireland";2010;43545936777;245341072;"HIGH"
"1654";"Ireland";2011;48901260761;274233931;"HIGH"
"1655";"Ireland";2012;42673230499;256657838;"HIGH"
"1656";"Ireland";2013;39871496037;266576694;"HIGH"
"1657";"Ireland";2014;41779219579;271305895;"HIGH"
"1658";"Ireland";2015;48929865593;298727562;"HIGH"
"1659";"Ireland";2016;53582370636;283804696;"HIGH"
"1660";"Ireland";2017;60116002872;282515005;"HIGH"
"1661";"Ireland";2018;73892144527;299892284;"HIGH"
"1662";"Ireland";2019;77385433811;348925230;"HIGH"
"1663";"Ireland";2020;92780364120;338251885;"HIGH"
"1664";"Ireland";2021;98643626325;338821401;"HIGH"
"1665";"Italy";1988;12236271656;651774950;"HIGH"
"1666";"Italy";1989;13636162971;657880456;"HIGH"
"1667";"Italy";1990;16813498368;661576044;"HIGH"
"1668";"Italy";1991;16684511256;647460193;"HIGH"
"1669";"Italy";1992;18277336620;561673357;"HIGH"
"1670";"Italy";1993;17039351858;765401791;"HIGH"
"1671";"Italy";1994;18855238088;798907284;"HIGH"
"1672";"Italy";1995;22542101984;887246526;"HIGH"
"1673";"Italy";1996;24281346102;1160040646;"HIGH"
"1674";"Italy";1997;22635205724;1245347922;"HIGH"
"1675";"Italy";1998;24434728095;1015837010;"HIGH"
"1676";"Italy";1999;24992717097;1064744877;"HIGH"
"1677";"Italy";2000;27817641586;1206253666;"HIGH"
"1678";"Italy";2001;27645267518;1203422084;"HIGH"
"1679";"Italy";2002;29042458578;1177733075;"HIGH"
"1680";"Italy";2003;31056927683;1157967655;"HIGH"
"1681";"Italy";2004;35853109869;1261688115;"HIGH"
"1682";"Italy";2005;39009995775;1316696352;"HIGH"
"1683";"Italy";2006;40788613863;1423517902;"HIGH"
"1684";"Italy";2007;45952960175;1584679631;"HIGH"
"1685";"Italy";2008;49174380628;1476270667;"HIGH"
"1686";"Italy";2009;42765047928;1229198070;"HIGH"
"1687";"Italy";2010;46726284972;1381692052;"HIGH"
"1688";"Italy";2011;53207399251;1506603091;"HIGH"
"1689";"Italy";2012;52202811244;1650819647;"HIGH"
"1690";"Italy";2013;56216337999;1564152787;"HIGH"
"1691";"Italy";2014;58340574692;1556293358;"HIGH"
"1692";"Italy";2015;49624993549;1047472888;"HIGH"
"1693";"Italy";2016;50997567729;1053205974;"HIGH"
"1694";"Italy";2017;56950888540;795559287;"HIGH"
"1695";"Italy";2018;63567420059;858810433;"HIGH"
"1696";"Italy";2019;63985511855;1123645864;"HIGH"
"1697";"Italy";2020;64956823543;861555723;"HIGH"
"1698";"Italy";2021;70877405293;1765396013;"HIGH"
"1699";"Netherlands";1988;12876576376;320831260;"HIGH"
"1700";"Netherlands";1989;13594507784;328643127;"HIGH"
"1701";"Netherlands";1990;17434255712;332634052;"HIGH"
"1702";"Netherlands";1991;17614864340;339028722;"HIGH"
"1703";"Netherlands";1992;19497846880;340054824;"HIGH"
"1704";"Netherlands";1993;21599620060;383676032;"HIGH"
"1705";"Netherlands";1994;23973937368;545537857;"HIGH"
"1706";"Netherlands";1995;31743417272;522897025;"HIGH"
"1707";"Netherlands";1996;34080351212;589204356;"HIGH"
"1708";"Netherlands";1997;43631462838;1094293070;"HIGH"
"1709";"Netherlands";1998;40776140192;881558102;"HIGH"
"1710";"Netherlands";1999;44560310154;322381182;"HIGH"
"1711";"Netherlands";2000;51163481188;220530593;"HIGH"
"1712";"Netherlands";2001;44409778820;491038616;"HIGH"
"1713";"Netherlands";2002;43347333720;240443471;"HIGH"
"1714";"Netherlands";2003;60726654486;267404882;"HIGH"
"1715";"Netherlands";2004;77345489256;344599917;"HIGH"
"1716";"Netherlands";2005;83368847056;363266747;"HIGH"
"1717";"Netherlands";2006;91266444108;391215779;"HIGH"
"1718";"Netherlands";2007;1,03404e+11;1432951235;"HIGH"
"1719";"Netherlands";2008;95744977350;484509544;"HIGH"
"1720";"Netherlands";2009;84528351184;319295853;"HIGH"
"1721";"Netherlands";2010;98163495746;351872526;"HIGH"
"1722";"Netherlands";2011;1,08209e+11;2838498754;"HIGH"
"1723";"Netherlands";2012;1,02689e+11;2503265950;"HIGH"
"1724";"Netherlands";2013;1,01061e+11;2431641440;"HIGH"
"1725";"Netherlands";2014;1,0735e+11;2034241203;"HIGH"
"1726";"Netherlands";2015;89623368124;2158545967;"HIGH"
"1727";"Netherlands";2016;89855376414;3127631495;"HIGH"
"1728";"Netherlands";2017;1,03485e+11;3665225210;"HIGH"
"1729";"Netherlands";2018;1,09478e+11;5016087766;"HIGH"
"1730";"Netherlands";2019;1,12804e+11;2454862812;"HIGH"
"1731";"Netherlands";2020;1,17639e+11;2485600351;"HIGH"
"1732";"Netherlands";2021;1,35334e+11;3157731365;"HIGH"
"1733";"Portugal";1988;569097140;42259265;"HIGH"
"1734";"Portugal";1989;678390789;46110798;"HIGH"
"1735";"Portugal";1990;835647429;55210730;"HIGH"
"1736";"Portugal";1991;836093765;54543399;"HIGH"
"1737";"Portugal";1992;912279909;53759692;"HIGH"
"1738";"Portugal";1993;645332464;44512926;"HIGH"
"1739";"Portugal";1994;868561367;49227128;"HIGH"
"1740";"Portugal";1995;1430619267;63339548;"HIGH"
"1741";"Portugal";1996;1360979815;64901872;"HIGH"
"1742";"Portugal";1997;1387429280;77148542;"HIGH"
"1743";"Portugal";1998;1487281991;85767576;"HIGH"
"1744";"Portugal";1999;1729208697;63155039;"HIGH"
"1745";"Portugal";2000;2091192280;94495913;"HIGH"
"1746";"Portugal";2001;2194286888;85404379;"HIGH"
"1747";"Portugal";2002;2061656731;71267667;"HIGH"
"1748";"Portugal";2003;2942667485;85312762;"HIGH"
"1749";"Portugal";2004;3380054186;39594873;"HIGH"
"1750";"Portugal";2005;3414223393;34804921;"HIGH"
"1751";"Portugal";2006;3912928953;92124774;"HIGH"
"1752";"Portugal";2007;4519268550;122412788;"HIGH"
"1753";"Portugal";2008;5000377751;174575954;"HIGH"
"1754";"Portugal";2009;2761344759;135848477;"HIGH"
"1755";"Portugal";2010;2922061907;161960157;"HIGH"
"1756";"Portugal";2011;3500037539;186738460;"HIGH"
"1757";"Portugal";2012;3680676652;206529812;"HIGH"
"1758";"Portugal";2013;4127898517;215174943;"HIGH"
"1759";"Portugal";2014;4484772371;226476684;"HIGH"
"1760";"Portugal";2015;3937420700;219412193;"HIGH"
"1761";"Portugal";2016;4690738055;157163389;"HIGH"
"1762";"Portugal";2017;5253355144;238362898;"HIGH"
"1763";"Portugal";2018;5433031349;174013095;"HIGH"
"1764";"Portugal";2019;5563649307;264846027;"HIGH"
"1765";"Portugal";2020;5261950324;228335464;"HIGH"
"1766";"Portugal";2021;5663750231;257987106;"HIGH"
"1767";"Spain";1988;3232697120;214234187;"HIGH"
"1768";"Spain";1989;3743520481;253164953;"HIGH"
"1769";"Spain";1990;4722209517;223959519;"HIGH"
"1770";"Spain";1991;5504746674;235504217;"HIGH"
"1771";"Spain";1992;5863498221;254190074;"HIGH"
"1772";"Spain";1993;5907585767;261242017;"HIGH"
"1773";"Spain";1994;7270684428;360104905;"HIGH"
"1774";"Spain";1995;8130718495;412775075;"HIGH"
"1775";"Spain";1996;9363437506;485691665;"HIGH"
"1776";"Spain";1997;9325019647;570959322;"HIGH"
"1777";"Spain";1998;10153028454;630818315;"HIGH"
"1778";"Spain";1999;11301278817;758813192;"HIGH"
"1779";"Spain";2000;11657396860;346978140;"HIGH"
"1780";"Spain";2001;11621393274;394268183;"HIGH"
"1781";"Spain";2002;13222972346;378665173;"HIGH"
"1782";"Spain";2003;16143969576;744533614;"HIGH"
"1783";"Spain";2004;18813695072;718164722;"HIGH"
"1784";"Spain";2005;21430614826;867456909;"HIGH"
"1785";"Spain";2006;22897809283;619244417;"HIGH"
"1786";"Spain";2007;26860251850;220450513;"HIGH"
"1787";"Spain";2008;30275941388;809994020;"HIGH"
"1788";"Spain";2009;27060008114;601280432;"HIGH"
"1789";"Spain";2010;29247520261;506121102;"HIGH"
"1790";"Spain";2011;34099052283;313148831;"HIGH"
"1791";"Spain";2012;31592115969;221570984;"HIGH"
"1792";"Spain";2013;34693270499;372868500;"HIGH"
"1793";"Spain";2014;33193486129;325895563;"HIGH"
"1794";"Spain";2015;29555451375;190392887;"HIGH"
"1795";"Spain";2016;31273107182;701111831;"HIGH"
"1796";"Spain";2017;32066322241;839857058;"HIGH"
"1797";"Spain";2018;33798457427;899891236;"HIGH"
"1798";"Spain";2019;34400623680;883093241;"HIGH"
"1799";"Spain";2020;33508610992;1711157526;"HIGH"
"1800";"Spain";2021;41930392448;1551077286;"HIGH"
