ect_x,tech,reporter,year,ect_m
-10.488789566682,HIGH,Italy,2002,6.64927945493046
-10.4873492770665,LOW,Greece,2011,-2.52224763504552
-10.484930912136,LOW,Greece,2002,-2.46486797242375
-10.482100779344,LOW,Greece,2013,-2.45673625884812
-10.4765597382363,HIGH,Italy,2001,6.62343449871101
-10.4706288422081,HIGH,Italy,1995,6.20580454442109
-10.4676350321166,LOW,Greece,2014,-2.4606440396169
-10.4633702481532,LOW,Greece,2005,-2.56339487511853
-10.4585651835816,LOW,Greece,2006,-2.56227171745989
-10.4555309340408,HIGH,Italy,1999,6.47015433352733
-10.4550390574535,LOW,Greece,2001,-2.42470568257181
-10.4522706114002,LOW,Greece,2007,-2.50525979933831
-10.4321232553635,LOW,Greece,2017,-2.29585724819141
-10.4251750032413,HIGH,Italy,1998,6.38195317372476
-10.4183479573366,HIGH,Italy,1997,6.28139738675204
-10.4145554412392,LOW,Greece,2015,-2.40122635692405
-10.4001560737093,HIGH,Italy,1996,6.29229335583387
-10.3983205464202,LOW,Greece,2016,-2.32322159059971
-10.3931563535565,LOW,Greece,2008,-2.40096997955226
-10.3890708294926,LOW,Greece,2018,-2.23813097674117
-10.3627050423266,LOW,Greece,2009,-2.38370049937805
-10.3279202264364,LOW,Greece,2019,-2.18069580949908
-9.71378581396067,RES,Greece,1994,-1.97907459607688
-9.69027331820344,RES,Greece,1993,-2.00223453936682
-9.68270758006087,RES,Greece,1996,-1.92103586343585
-9.67996304256466,RES,Greece,1995,-1.98495443157845
-9.66636840209143,RES,Greece,1997,-1.85586988446905
-9.65994006106115,RES,Italy,2010,-6.47292213240521
-9.5977766200143,HIGH,France,1993,-8.95568913136154
-9.59137130775,HIGH,France,1994,-8.97701170230993
-9.59115780785579,RES,Italy,1993,-6.62460788660951
-9.58769315420373,RES,Italy,2011,-6.38659561143253
-9.56498472962828,RES,Italy,2019,-6.27260551822436
-9.56414687874202,RES,Italy,2017,-6.32234190685264
-9.56350961843983,RES,Italy,2012,-6.39280048484529
-9.55968613554993,HIGH,France,1995,-8.93805225883454
-9.55555925062546,RES,Italy,2018,-6.29095406326961
-9.55209619207503,RES,Italy,2004,-6.51476469779803
-9.55202439162909,RES,Italy,2015,-6.38893841862985
-9.54894409330228,RES,Italy,2016,-6.33930734907843
-9.54516376415597,RES,Italy,2014,-6.42295531824166
-9.5410126500661,RES,Italy,2013,-6.42672702236219
-9.53737664397238,RES,Italy,2009,-6.4232945352243
-9.53524628643873,RES,Italy,2006,-6.47359248657459
-9.53355832462695,RES,Italy,2005,-6.49375624505465
-9.51775634641305,RES,Italy,2003,-6.5198117201581
-9.51499167363103,HIGH,France,1996,-8.90662474328853
-9.51154433984006,RES,Italy,1994,-6.73819399301686
-9.50916604592819,RES,Italy,2000,-6.55471410279839
-9.50857381693393,RES,Italy,2007,-6.42678147192596
-9.50348017178815,HIGH,France,1997,-8.91012328297818
-9.49871418909036,RES,Greece,1998,-1.82082154524829
-9.49815042663569,RES,Italy,2008,-6.3984310077259
-9.49553055025763,RES,Greece,1999,-1.69396900042351
-9.47275018297784,RES,Italy,1995,-6.70285798061737
-9.46930988131956,RES,Italy,2002,-6.5211703508756
-9.45940842165544,RES,Italy,2001,-6.5127768707676
-9.4461342880628,RES,Italy,1999,-6.57163493582337
-9.4323894878089,HIGH,France,1998,-8.87892140131149
-9.41930285668522,RES,Italy,1998,-6.6280463029976
-9.41593906270636,RES,Italy,1997,-6.69647064181968
-9.39975725014084,RES,Italy,1996,-6.66327241708008
-9.39646425997113,HIGH,France,1999,-8.83599597098561
-9.39494960508013,HIGH,France,2000,-8.83512703882068
-9.39486061758796,HIGH,France,2010,-8.7770656742792
-9.3703126883422,HIGH,France,2004,-8.79362495664863
-9.36158952602992,HIGH,France,2008,-8.74417818062664
-9.36104114303836,HIGH,France,2009,-8.73633117544392
-9.35527793450777,HIGH,France,2005,-8.78845197183932
-9.35026558094856,HIGH,France,2011,-8.72993938738134
-9.34763127828274,HIGH,France,2006,-8.7596881814154
-9.34323189112733,HIGH,France,2002,-8.78336616474278
-9.34138486449499,HIGH,France,2007,-8.75290363278147
-9.34106872969086,HIGH,France,2003,-8.7863587789344
-9.33805043534907,HIGH,France,2001,-8.76817621754239
-9.31749531018327,RES,Greece,2000,-1.59039091679893
-9.31318699906266,HIGH,France,2012,-8.71597053828699
-9.30856592511312,RES,Greece,2004,-1.54232880329713
-9.28697393627308,RES,Greece,2003,-1.55464243493735
-9.27379360284892,HIGH,France,2013,-8.72013424414965
-9.26506019958439,HIGH,France,2018,-8.63641006168894
-9.26455157193925,HIGH,France,2017,-8.6356332909427
-9.25428023821383,HIGH,France,2014,-8.70756764149352
-9.25334624393303,HIGH,France,2015,-8.67850561219021
-9.24935302886606,HIGH,France,2019,-8.64251586236666
-9.24707561570916,HIGH,France,2016,-8.64301959739696
-9.203761830999,RES,Greece,2012,-1.50039398392225
-9.20032495562495,RES,Greece,2010,-1.53576896217886
-9.19693687694029,RES,Greece,2002,-1.47940348779384
-9.18570342998153,RES,Greece,2011,-1.51165025895168
-9.17859057736805,RES,Greece,2013,-1.48007571629734
-9.16986484202033,RES,Greece,2001,-1.44685212707457
-9.16946566948448,RES,Greece,2005,-1.55082630623611
-9.16383008322097,RES,Greece,2014,-1.48877382854677
-9.16211728265234,RES,Greece,2006,-1.54858015735208
-9.15178523295822,RES,Greece,2007,-1.48123173082762
-9.12028814126343,RES,Greece,2017,-1.32438196872588
-9.10837723066792,RES,Greece,2015,-1.42846394933382
-9.08917419897138,RES,Greece,2016,-1.35082815207232
-9.08887998601811,RES,Greece,2008,-1.37088614095242
-9.07373207088769,RES,Greece,2018,-1.26461361786172
-9.05809428179817,RES,Greece,2009,-1.35424783818584
-9.02885077620338,RES,France,1993,-9.85415824835357
-9.02253814165395,RES,France,1994,-9.87470866473881
-9.01021393637247,RES,Greece,2019,-1.20406788343163
-8.98909676360499,RES,France,1995,-9.8386033895338
-8.94289406641827,RES,France,1996,-9.80972869264362
-8.93024484218036,RES,France,1997,-9.81494522934669
-8.85722033397094,RES,France,1998,-9.78657119784178
-8.81947183720961,RES,France,1999,-9.74796296432726
-8.81614106846145,RES,France,2000,-9.75121334980522
-8.80750578533176,RES,France,2010,-9.71073138333731
-8.78635835908153,RES,France,2004,-9.71921545664047
-8.77131481142287,RES,France,2008,-9.68110195379534
-8.77062183136002,RES,France,2009,-9.67356670390151
-8.76992756291739,RES,France,2005,-9.7174593154789
-8.76145373870302,RES,France,2011,-9.66596912944175
-8.76110351016354,RES,France,2006,-9.69071532872931
-8.76067600890601,RES,France,2002,-9.70657030301478
-8.75785108586284,RES,France,2003,-9.71094548297535
-8.75682602665539,RES,France,2001,-9.68897510942668
-8.75290347112269,RES,France,2007,-9.68689378428465
-8.72345031306191,RES,France,2012,-9.65465619991577
-8.68448401592523,RES,France,2013,-9.6592027185187
-8.67121630771462,RES,France,2017,-9.57925996739569
-8.67009320518769,RES,France,2018,-9.58281084685354
-8.6649079891564,RES,France,2014,-9.64733979244613
-8.66279936188461,RES,France,2015,-9.61944303415731
-8.65505822196653,RES,France,2016,-9.58531220412269
-8.65331276644847,RES,France,2019,-9.59117932360456
-8.33108782802237,MED,Italy,2010,-24.8924347596419
-8.30697383931859,MED,Italy,1993,-24.6605458757874
-8.25552357668255,MED,Italy,2011,-24.8482282936971
-8.2326579036574,MED,Italy,2004,-24.9569183935325
-8.22890445610635,MED,Italy,2012,-24.8719095466922
-8.22752457512033,MED,Italy,1994,-24.7533422231255
-8.22011849001407,MED,Italy,2017,-24.731317492682
-8.21457132696078,MED,Italy,2019,-24.7454436055313
-8.21416708178988,MED,Italy,2015,-24.7468268301539
-8.21063217859225,MED,Italy,2005,-24.9709584904118
-8.21008946511362,MED,Italy,2014,-24.7809569391579
-8.20948002692201,MED,Italy,2006,-24.9709904063026
-8.20778466731742,MED,Italy,2016,-24.7164184118863
-8.20775362011992,MED,Italy,2018,-24.7409436161803
-8.20660998574743,MED,Italy,2013,-24.8308017614402
-8.20225169252042,MED,Italy,2009,-24.9773294297147
-8.2017266586646,MED,Italy,2000,-24.8470651903997
-8.20012968145947,MED,Italy,2003,-24.9585298824898
-8.18470898458906,MED,Italy,1995,-24.768909495803
-8.17828021153925,MED,Italy,2007,-24.9681847060439
-8.16362351255014,MED,Italy,2008,-24.9764330246777
-8.15338652378406,MED,Italy,2002,-24.9536008376389
-8.14649047453533,MED,Italy,2001,-24.8972896624722
-8.14322590986581,MED,Italy,1999,-24.8240012311908
-8.12205032987081,MED,Italy,1997,-24.8593772873909
-8.12094382967142,MED,Italy,1998,-24.835921851925
-8.10846307558682,MED,Italy,1996,-24.7949664022508
-6.78875206214576,LOW,Portugal,1993,-8.36170769828524
-6.77343228522526,LOW,Portugal,1994,-8.36075301143741
-6.70350138104343,LOW,Portugal,1995,-8.29550235906598
-6.60149151554865,LOW,Portugal,1996,-8.25961767777233
-6.56464560837594,LOW,Portugal,1997,-8.28410970328388
-6.52584771221466,LOW,Portugal,1998,-8.28881071223451
-6.47995463772504,LOW,Portugal,1999,-8.26397656647389
-6.47721615458403,LOW,Portugal,2000,-8.26883891250154
-6.43697685831517,LOW,Portugal,2001,-8.30407222970875
-6.43691016840725,LOW,Portugal,2002,-8.33983555819543
-6.415906435551,LOW,Portugal,2003,-8.36096094877338
-6.38762463744772,LOW,Portugal,2006,-8.3084211661557
-6.37998191254167,LOW,Portugal,2004,-8.3408801100332
-6.37016649650684,LOW,Portugal,2005,-8.31150156351764
-6.33364773892694,LOW,Portugal,2010,-8.28815746724153
-6.30294626139715,LOW,Portugal,2007,-8.27391209422832
-6.27729717197157,LOW,Portugal,2009,-8.26387585193226
-6.27060363983389,LOW,Portugal,2008,-8.27835554212716
-6.27002202202403,LOW,Portugal,2011,-8.25403846601123
-6.22110649563464,LOW,Portugal,2012,-8.27712574287468
-6.185720280999,LOW,Portugal,2013,-8.24337381142778
-6.11825738470265,LOW,Portugal,2014,-8.17557085225159
-6.09483513315759,LOW,Portugal,2015,-8.11812155732424
-6.05727996552266,LOW,Portugal,2016,-8.08297121574396
-6.03482934604268,LOW,Portugal,2017,-8.08164594849598
-5.98148162522195,LOW,Portugal,2018,-8.08575827036106
-5.95952220593665,LOW,Portugal,2019,-8.10412688952196
-5.90532114784941,MED,France,1993,-12.2854536072241
-5.89951733460146,MED,France,1994,-12.3039145407655
-5.85643399519293,MED,France,1995,-12.275532765387
-5.80195075037978,MED,France,1996,-12.2535661035451
-5.78305517673032,MED,France,1997,-12.2634316126906
-5.69941354267805,MED,France,1998,-12.2427098630993
-5.65165489333686,MED,France,1999,-12.215784146404
-5.63835325491734,MED,France,2000,-12.2301815793179
-5.58279690478595,MED,France,2010,-12.23727020614
-5.58031899754839,MED,France,2004,-12.2239024228201
-5.56577453720925,MED,France,2001,-12.1806957817926
-5.5623144331662,MED,France,2002,-12.2047996736418
-5.55622361798249,MED,France,2005,-12.2313924048091
-5.55585629147442,MED,France,2003,-12.2129161349373
-5.54093539598395,MED,France,2006,-12.210114092067
-5.5305751262767,MED,France,2008,-12.2164572356183
-5.52908827607907,MED,France,2009,-12.2097656086968
-5.52874554872165,MED,France,2011,-12.1989051253448
-5.52200951907306,MED,France,2007,-12.2143105620398
-5.48566452482685,MED,France,2012,-12.1947792262887
-5.44904309677279,MED,France,2013,-12.200361652327
-5.42912304092981,MED,France,2014,-12.1904029047948
-5.42056541685163,MED,France,2015,-12.1656594190623
-5.41367352333582,MED,France,2017,-12.1327535884646
-5.40475084013036,MED,France,2016,-12.1351957761928
-5.40359185864589,MED,France,2018,-12.1438113232033
-5.38091893936836,MED,France,2019,-12.1583026969261
-3.56957177202434,PRIM,Spain,1993,1.60324917860384
-3.49266180493224,PRIM,Spain,1994,1.5546327554511
-3.36314161569313,PRIM,Spain,1995,1.65149978327494
-3.29410409779492,PRIM,Spain,1996,1.74317905426871
-3.21408898462852,PRIM,Spain,1997,1.80085732975346
-3.10567065553122,PRIM,Spain,1998,1.90430513105772
-3.05335445500905,PRIM,Spain,1999,2.01468113296463
-3.00131741249618,PRIM,Spain,2000,2.12149948682454
-2.93559898756461,PRIM,Spain,2001,2.18789466545863
-2.91440171585587,PRIM,Spain,2002,2.20492692626048
-2.90859041889479,PRIM,Spain,2003,2.22786410823589
-2.88211875478746,PRIM,Spain,2004,2.27207102606739
-2.87130399153764,PRIM,Spain,2010,2.27582662182657
-2.86013127358652,PRIM,Spain,2005,2.34931682990492
-2.85648705569059,PRIM,Spain,2006,2.39905900871442
-2.83634818341317,PRIM,Spain,2007,2.45832679653119
-2.80651845952018,PRIM,Spain,2011,2.33517258882719
-2.79811676260798,PRIM,Spain,2009,2.45921592675582
-2.7874486070352,PRIM,Spain,2008,2.52018793539791
-2.7441134037702,PRIM,Spain,2012,2.33324839568325
-2.73211721379995,PRIM,Spain,2013,2.28781509997044
-2.69208460886551,PRIM,Spain,2014,2.29258097725856
-2.6634902908572,PRIM,Spain,2015,2.35158718401656
-2.63918244630793,PRIM,Spain,2016,2.38268797798829
-2.6033996910078,PRIM,Spain,2017,2.39420019538056
-2.57227010687481,PRIM,Spain,2018,2.44552634427414
-2.57025070798505,PRIM,Spain,2019,2.4729392964606
-1.92640296682802,LOW,Italy,1993,-27.8313314770556
-1.84776956244461,LOW,Italy,1994,-27.9204729067093
-1.78497315673188,LOW,Italy,1995,-27.9449891679825
-1.72857910676063,LOW,Italy,2010,-28.130654222132
-1.70560937616687,LOW,Italy,2000,-28.0629291768866
-1.6932605589018,LOW,Italy,1997,-28.0524844550642
-1.69256457518635,LOW,Italy,1996,-27.9825862670605
-1.67692312002193,LOW,Italy,2004,-28.1991182408538
-1.66994304414066,LOW,Italy,1998,-28.0369347216113
-1.6696213087141,LOW,Italy,1999,-28.0328357411092
-1.65339609406209,LOW,Italy,2003,-28.2001257501427
-1.63756769511305,LOW,Italy,2005,-28.219320004321
-1.63653236373971,LOW,Italy,2011,-28.0938526199701
-1.62315252872132,LOW,Italy,2001,-28.1293560224943
-1.62230421219905,LOW,Italy,2006,-28.2229023955761
-1.61511595567751,LOW,Italy,2002,-28.1940913083244
-1.59781184500595,LOW,Italy,2012,-28.120606286098
-1.57666591071132,LOW,Italy,2014,-28.0083625358387
-1.57652350224769,LOW,Italy,2013,-28.0663071852417
-1.56860991631633,LOW,Italy,2007,-28.227832994773
-1.56857646756525,LOW,Italy,2009,-28.2391984117537
-1.5669159154073,LOW,Italy,2015,-27.9742125241985
-1.54412667246422,LOW,Italy,2016,-27.947183520184
-1.54220582405353,LOW,Italy,2017,-27.967684503739
-1.53291968413492,LOW,Italy,2008,-28.2425155168124
-1.51107342594309,LOW,Italy,2018,-27.9845210366072
-1.50493420799257,LOW,Italy,2019,-27.9930378840733
50.5926126038243,HIGH,Finland,1993,0.211337027304777
50.7354369218799,HIGH,Finland,1994,0.228969403873281
50.9995508318798,HIGH,Finland,1995,0.32537992762382
51.2032543447274,HIGH,Finland,1996,0.378434290879253
51.3478714291459,HIGH,Finland,1997,0.425915481887379
51.6290368003939,HIGH,Finland,1998,0.500035756899054
51.8669577878555,HIGH,Finland,1999,0.548367689244502
52.1262068780849,HIGH,Finland,2000,0.563723408973231
52.4723207406572,HIGH,Finland,2001,0.667425641469577
52.5979166524617,HIGH,Finland,2002,0.665161139069722
52.6913778250888,HIGH,Finland,2003,0.696680156149649
52.7380388978553,HIGH,Finland,2004,0.724619547672309
52.9397499138442,HIGH,Finland,2005,0.778421334900295
53.1008746151336,HIGH,Finland,2006,0.867382818963995
53.1947281417416,HIGH,Finland,2010,0.883609685947178
53.3482209965265,HIGH,Finland,2007,0.906680200742175
53.3702195396368,HIGH,Finland,2011,0.925258489197879
53.4476247685315,HIGH,Finland,2013,0.989765563643759
53.4634239508426,HIGH,Finland,2014,0.996641568125237
53.4712024933623,HIGH,Finland,2012,0.969852431306665
53.5340468434892,HIGH,Finland,2015,0.989902687800776
53.575540991794,HIGH,Finland,2008,0.945823515873298
53.6495457179555,HIGH,Finland,2016,1.00597392814916
53.6510470690595,HIGH,Finland,2009,1.01761618946483
53.7867808560441,HIGH,Finland,2017,1.04438958752575
54.0019390766964,HIGH,Finland,2018,1.06710122485942
54.1065433816094,HIGH,Finland,2019,1.11578591646628
