ect_x,tech,reporter,year,ect_m
-7.99462181318483,RES,Finland,2015,-2.79557891074511
-7.99196975253791,MED,Spain,1994,-5.17189227080685
-7.98987914599268,RES,Finland,2017,-2.85055828147537
-7.98155542280193,MED,Italy,2019,-21.378353476251
-7.98147073696355,MED,Italy,2010,-21.5116337276475
-7.97452530131291,MED,Italy,2003,-21.5233610764057
-7.97110659850624,MED,Italy,2011,-21.4038155426393
-7.96630274170018,MED,Italy,2018,-21.3678561271732
-7.96613118716776,RES,Finland,2006,-2.94432845084204
-7.96483395212695,MED,Italy,2016,-21.3898400917717
-7.96083110459415,RES,Finland,2019,-2.81289550377784
-7.95699358343524,MED,Italy,2017,-21.3750622370174
-7.95578261268418,MED,Spain,1995,-5.11288504345725
-7.9552846070321,RES,Finland,2014,-2.79937285880108
-7.95331803256755,MED,Italy,2002,-21.4764385825964
-7.9528328991409,MED,Italy,2014,-21.4321770625078
-7.95205612013081,MED,Italy,2015,-21.3822408423344
-7.95122735311597,MED,Italy,2004,-21.5373611599038
-7.94984667936384,MED,Italy,2005,-21.5383459126961
-7.9481599827549,MED,Italy,1999,-21.427316702676
-7.94404942396469,RES,Finland,2007,-2.99050383264396
-7.94334022797278,MED,Italy,1993,-21.5061236886703
-7.94312466661135,MED,Italy,2013,-21.4782345236432
-7.94129603920942,RES,Finland,2010,-2.89141503101621
-7.9381981145928,MED,Italy,2012,-21.5086081477134
-7.93741371551417,MED,Italy,2008,-21.5699458997242
-7.91802670420093,MED,Italy,2006,-21.5322289826896
-7.91569431795369,MED,Italy,1994,-21.452056417662
-7.91389652393669,RES,Finland,2012,-2.82251651484572
-7.91215332607217,MED,Italy,2001,-21.4469985036698
-7.90675464150994,RES,Finland,2013,-2.79903780965796
-7.90646171001183,MED,Italy,2007,-21.525406050169
-7.90625314656647,MED,Italy,2000,-21.3998414246979
-7.88861124593399,MED,Spain,1996,-5.08498094763865
-7.88326195213019,MED,Italy,1998,-21.4327416424727
-7.87924366920092,MED,Italy,1995,-21.3031525981227
-7.86610699718767,RES,Finland,2009,-2.60295813569546
-7.86378371323767,RES,Finland,2011,-2.60474609509086
-7.85369327237288,MED,Italy,1996,-21.5128789774269
-7.84620320476013,MED,Italy,1997,-21.5077523826164
-7.84588970998274,RES,Finland,2008,-2.89748460852244
-7.84025267521109,MED,Spain,1997,-5.02781305212469
-7.80453909392192,MED,Spain,1998,-4.96531465283192
-7.78591948922314,MED,Spain,1999,-4.9099193876814
-7.76089909812913,MED,Spain,2000,-4.90295640170476
-7.75837487240077,MED,Spain,2001,-4.9304667203706
-7.75182849352153,MED,Spain,2002,-4.93738391794193
-7.72106498993029,MED,Spain,2003,-4.92532627215337
-7.70001396112052,MED,Spain,2004,-4.88049605941945
-7.69543624172259,MED,Spain,2005,-4.86978700714408
-7.68109916073567,MED,Spain,2009,-5.04258959797037
-7.67804562434416,MED,Spain,2006,-4.85317163040043
-7.65625985711482,MED,Spain,2015,-4.9513985539872
-7.65365489780588,MED,Spain,2018,-4.95636233892173
-7.64662214727638,MED,Spain,2012,-4.99462194229215
-7.64554850178648,MED,Spain,2011,-4.98367867704531
-7.64541437451754,MED,Spain,2016,-4.97538561802786
-7.64063827435343,MED,Spain,2019,-4.9729828192607
-7.63568240923988,MED,Spain,2014,-4.93539305660747
-7.6349481026421,MED,Spain,2017,-4.95718100768149
-7.63482686559613,MED,Spain,2007,-4.82909455032714
-7.63035071580236,MED,Spain,2013,-4.97622166984476
-7.60730546712338,MED,Spain,2010,-4.97817109825923
-7.58872618393131,MED,Spain,2008,-4.89205598674142
-5.80066644870571,RES,France,1993,-13.2791273580838
-5.76446569531419,RES,France,1994,-13.2497140040601
-5.75346371260388,MED,Finland,1993,-4.97728147122265
-5.73729298892581,RES,France,2009,-13.2862739243039
-5.70620131175991,RES,France,1995,-13.2320760557766
-5.70495291563249,RES,France,1996,-13.2341692885981
-5.66525590315237,RES,France,1997,-13.1926717023639
-5.64532230068191,RES,France,2011,-13.2434041227518
-5.64094592440858,RES,France,1999,-13.1628502620676
-5.63200722470476,RES,France,1998,-13.1591263525624
-5.61050580614834,RES,France,2003,-13.1482009049011
-5.60132907142412,RES,France,2004,-13.1484056013518
-5.59943052434727,RES,France,2001,-13.1232243001204
-5.59824595059214,RES,France,2007,-13.1288782016745
-5.5982228118539,RES,France,2000,-13.0998675355999
-5.5907804289382,RES,France,2002,-13.1332420837723
-5.58726621670028,RES,France,2008,-13.1275459388541
-5.58723536275503,RES,France,2005,-13.1281975663565
-5.57587168623579,RES,France,2006,-13.1315331658393
-5.56406489492801,RES,France,2010,-13.1251725337147
-5.52327604907246,MED,Finland,2004,-4.90797581491695
-5.51738102353716,MED,Finland,1994,-4.92177230382335
-5.51414186356697,MED,Finland,2003,-4.91772543509929
-5.50375827427272,RES,France,2019,-13.0702822512342
-5.49182842808313,RES,France,2012,-13.1208339090256
-5.48207561643164,RES,France,2016,-13.0476515847208
-5.47919139977227,MED,Finland,2007,-4.87272757404597
-5.47578399242506,RES,France,2015,-13.0456876435096
-5.47512430833859,RES,France,2017,-13.0594097093032
-5.4704715811322,RES,France,2014,-13.0843133961425
-5.46876897795972,RES,France,2013,-13.1120319478103
-5.46826952201144,RES,France,2018,-13.0663134401157
-5.46445162499166,MED,Finland,2005,-4.84904683976601
-5.46287543162889,MED,Finland,2002,-4.92339744646592
-5.46170314589868,MED,Finland,2017,-4.76908483245569
-5.4598841721289,MED,Finland,2000,-4.90536911007094
-5.45963871422223,MED,Finland,2018,-4.73260674867835
-5.45186327005823,MED,Finland,2001,-4.93575849422413
-5.44266200183584,MED,Finland,2019,-4.73047777379956
-5.44000271215544,MED,Finland,2006,-4.85363254968413
-5.41215787693242,MED,Finland,1999,-4.94524309681429
-5.41060882887613,MED,Finland,1998,-4.91241439943636
-5.40850932169734,MED,Finland,1997,-4.90142007060666
-5.37795745273006,MED,Finland,2016,-4.75542710223379
-5.33331835783487,MED,Finland,2015,-4.76251630299861
-5.33131138481693,MED,Finland,1996,-4.90537172234735
-5.29671908631651,MED,Finland,2010,-4.84009834352331
-5.29139628831009,MED,Finland,2008,-4.80791836986152
-5.26307343194213,MED,Finland,2014,-4.77229513337966
-5.22151195527891,MED,Finland,2012,-4.78687812519945
-5.20435951679104,MED,Finland,2013,-4.76969879998836
-5.19290280147821,MED,Finland,1995,-4.91075304829172
-5.1356573469916,MED,Finland,2011,-4.692335344032
-5.07971718496869,MED,Finland,2009,-4.71511858153999
-2.74704217446435,LOW,Portugal,1993,-5.19727919621278
-2.71020658267697,LOW,Portugal,1994,-5.16317568194724
-2.6159015657561,LOW,Finland,1993,-3.97057213599229
-2.51558771522164,LOW,Portugal,1995,-5.05482661849931
-2.4309532360841,LOW,Portugal,1996,-5.0606193067489
-2.42124164879184,LOW,Finland,1994,-3.90689466672864
-2.3843866466252,LOW,Portugal,1997,-5.08508011836842
-2.31979377456218,LOW,Portugal,1999,-5.1031900625731
-2.31942787920615,LOW,Portugal,1998,-5.07328464017493
-2.2738503395948,LOW,Portugal,2000,-5.1507779178789
-2.25413701692642,LOW,Finland,1997,-3.85827778765266
-2.25292209160255,LOW,Finland,1996,-3.87454122720667
-2.24201522812573,LOW,Portugal,2001,-5.16649252101069
-2.2248379807848,LOW,Finland,1998,-3.85847113593573
-2.20622217900188,LOW,Portugal,2002,-5.17668112399073
-2.18696544859721,LOW,Finland,1999,-3.88262172056585
-2.18557949613312,LOW,Finland,1995,-3.88704066295606
-2.18263663607133,LOW,Portugal,2009,-5.12581976604137
-2.18100413236555,LOW,Finland,2003,-3.83107895989911
-2.16823841826157,LOW,Portugal,2012,-5.17420340309784
-2.16308329554044,LOW,Finland,2000,-3.83146282949202
-2.15673262597816,LOW,Portugal,2011,-5.17525019852119
-2.15646052616057,LOW,Finland,2004,-3.81340942246652
-2.15589364791778,LOW,Portugal,2004,-5.11539507735278
-2.15179255286639,LOW,Finland,2001,-3.85654566126933
-2.14890044769119,LOW,Portugal,2005,-5.08931981642842
-2.14462603334578,LOW,Finland,2002,-3.84077143865232
-2.13519173257617,LOW,Portugal,2003,-5.11135830217733
-2.10918739696608,LOW,Portugal,2015,-5.07305504994855
-2.10884716073764,LOW,Portugal,2014,-5.067352344141
-2.10783952922254,LOW,Portugal,2008,-5.12073264268498
-2.10484147308244,LOW,Portugal,2010,-5.11166709985996
-2.10443255888132,LOW,Portugal,2007,-5.13625159504997
-2.0999331029036,LOW,Portugal,2006,-5.08829056629186
-2.09493252093471,LOW,Finland,2005,-3.74884430544655
-2.08458452275746,LOW,Portugal,2013,-5.08244977819662
-2.06872974330868,LOW,Portugal,2016,-5.06543699888984
-2.04567544813438,LOW,Finland,2006,-3.7453821467227
-2.03941144336905,LOW,Finland,2007,-3.75404349821738
-2.0172263023376,LOW,Finland,2017,-3.6465015951555
-2.01078660358967,LOW,Finland,2018,-3.60767184382341
-1.99478024986827,LOW,Finland,2016,-3.63909395423917
-1.98960333697461,LOW,Portugal,2017,-5.06699597898022
-1.98017939209037,LOW,Finland,2015,-3.65177961674247
-1.97662611948924,LOW,Finland,2019,-3.60307589759965
-1.96051832235184,LOW,Finland,2010,-3.73025067852911
-1.94702773175112,LOW,Portugal,2018,-5.08519170045778
-1.93673657476058,LOW,Finland,2014,-3.66263491275126
-1.92286783785768,LOW,Portugal,2019,-5.11674812388056
-1.90490991454333,LOW,Finland,2012,-3.67466050311423
-1.89715166325082,LOW,Finland,2008,-3.6874602569829
-1.89199822781815,LOW,Finland,2013,-3.65930199183612
-1.87721131273936,LOW,Finland,2011,-3.67323047120744
-1.87045676594949,LOW,Finland,2009,-3.70746484580661
-0.490931752350594,LOW,Italy,1993,-30.265897355585
-0.476684005839461,LOW,Italy,1995,-29.8269107174411
-0.466080931422274,LOW,Italy,1994,-30.1574380314828
-0.418086813088287,LOW,Italy,1999,-30.1614373931632
-0.378780520205275,LOW,Italy,2002,-30.2346561613288
-0.373317333628574,LOW,Italy,1996,-30.2494024397697
-0.371702138519602,LOW,Italy,2003,-30.3475926559489
-0.368047849647995,LOW,Italy,2000,-30.0988091525211
-0.367443789199754,LOW,Italy,1998,-30.1752784588513
-0.355966548906258,LOW,Italy,2001,-30.168589240451
-0.331103407845241,LOW,Italy,1997,-30.3007454712575
-0.32872030727344,LOW,Italy,2009,-30.580601906393
-0.327346636417486,LOW,Italy,2004,-30.3868523617058
-0.310133094381454,LOW,Italy,2005,-30.4036696956929
-0.283432774095472,LOW,Italy,2010,-30.4768609966168
-0.252657970472576,LOW,Italy,2006,-30.4249987988031
-0.244530289008107,LOW,Italy,2014,-30.3512069920123
-0.240808992988072,LOW,Italy,2013,-30.4129595790094
-0.238283459669173,LOW,Italy,2008,-30.5092403874506
-0.237183732551188,LOW,Italy,2012,-30.4511185753996
-0.234900021466347,LOW,Italy,2015,-30.2895906874445
-0.232782403833111,LOW,Italy,2016,-30.3106466775719
-0.223079138627913,LOW,Italy,2007,-30.4248785914129
-0.221094497507622,LOW,Italy,2019,-30.2849606821901
-0.211742641197729,LOW,Italy,2017,-30.2935432847986
-0.21091019378863,LOW,Italy,2018,-30.2875146090233
-0.210232961308207,LOW,Italy,2011,-30.5310799317165
1.68100920364809,MED,France,1993,-9.08144477886612
1.72967360290291,MED,France,1994,-9.04849857689983
1.80240457951404,MED,France,1997,-9.0340942553631
1.80279103235507,MED,France,1996,-9.03217966444154
1.81298213877478,MED,France,1995,-9.01522950180829
1.81927002481764,MED,France,1999,-9.02765763179738
1.83769611471424,MED,France,1998,-9.00722021181742
1.84897228255339,MED,France,2000,-8.98685005416102
1.85802807007882,MED,France,2001,-9.00693943647093
1.87523920683349,MED,France,2003,-9.01296433271538
1.87845519348469,MED,France,2002,-9.00954380924937
1.88034479742652,MED,France,2004,-9.02330842300044
1.88266983886138,MED,France,2009,-8.98536229540257
1.90785425562332,MED,France,2005,-8.99632485966048
1.91354191634997,MED,France,2007,-8.99809307698166
1.93322184041,MED,France,2006,-8.99549406907397
1.94043213522319,MED,France,2008,-8.98337959277108
1.97672621313345,MED,France,2010,-8.9633780437782
1.99771850768751,MED,France,2011,-8.93286967709145
2.01738701485371,MED,France,2019,-8.96140853035859
2.04433457505137,MED,France,2012,-8.966432522762
2.05350171770025,MED,France,2015,-8.90823009443773
2.06809771155951,MED,France,2016,-8.89693371242603
2.07111091664624,MED,France,2014,-8.9303126161175
2.07284718699844,MED,France,2013,-8.95340835886886
2.08874973790084,MED,France,2018,-8.92139408532449
2.09145934404527,MED,France,2017,-8.90121362058663
17.0369455617462,PRIM,Finland,1993,-6.9698254825073
17.469628676565,PRIM,Finland,2004,-6.91667797053392
17.4977774825913,PRIM,Finland,1994,-6.93868836607796
17.5027861728671,PRIM,Finland,2003,-6.92967540027385
17.5201420514709,PRIM,Finland,2000,-6.91451104630959
17.5533011770321,PRIM,Finland,2007,-6.88373220235711
17.5614689014721,PRIM,Finland,2002,-6.93641345189759
17.5845174139465,PRIM,Finland,2005,-6.86349201986223
17.5917909969376,PRIM,Finland,2001,-6.95123357609433
17.6371770454402,PRIM,Finland,2006,-6.87016455052298
17.6559530724301,PRIM,Finland,1999,-6.96549212118882
17.6711032033445,PRIM,Finland,1997,-6.92454416582825
17.6761174587986,PRIM,Finland,1998,-6.93570235327958
17.8252284200828,PRIM,Finland,2017,-6.80327985891664
17.8752182158904,PRIM,Finland,2018,-6.77118212562015
17.8822089282692,PRIM,Finland,1996,-6.94386904594326
17.8909520954261,PRIM,Finland,2008,-6.83583562068834
17.8939467762732,PRIM,Finland,2019,-6.76841048023835
17.9867342161394,PRIM,Finland,2010,-6.87946350463299
18.0103528634011,PRIM,Finland,2016,-6.80200268115408
18.0642644979251,PRIM,Finland,2011,-6.86019849391189
18.0806203856401,PRIM,Finland,2015,-6.81259680797829
18.1386613047604,PRIM,Finland,2009,-6.88624632441611
18.1577943949392,PRIM,Finland,2014,-6.82468191359784
18.1607630133258,PRIM,Finland,2012,-6.83686390420326
18.1812823475997,PRIM,Finland,1995,-6.96750626224855
18.1980560637921,PRIM,Finland,2013,-6.82150522738306
52.1554301899286,HIGH,Finland,1993,5.6868765572347
52.7447453081638,HIGH,Finland,1994,5.8563053967449
53.1659791410003,HIGH,Finland,1997,6.0100243945907
53.2735272390614,HIGH,Finland,1998,6.04262145402078
53.2991973309227,HIGH,Finland,1996,6.00833168694613
53.3315921647857,HIGH,Finland,2000,6.08199676688853
53.3510649435361,HIGH,Finland,1999,6.03423139171428
53.4651923082861,HIGH,Finland,2003,6.12978771217423
53.4847613368423,HIGH,Finland,2001,6.09389867026579
53.4874105845923,HIGH,Finland,2002,6.11165225480961
53.5063540896832,HIGH,Finland,2004,6.16025703243032
53.5653268919696,HIGH,Finland,1995,6.0355311734174
53.6925378901685,HIGH,Finland,2005,6.26082063835762
53.8516577812205,HIGH,Finland,2006,6.29527443846459
53.8542697890125,HIGH,Finland,2007,6.29930657630156
54.2236563741948,HIGH,Finland,2008,6.42764924202017
54.2586014618045,HIGH,Finland,2010,6.39140359024132
54.426961420344,HIGH,Finland,2017,6.49591050517326
54.4849539683935,HIGH,Finland,2012,6.48952601504071
54.5321692986168,HIGH,Finland,2013,6.50552730049585
54.5417563072777,HIGH,Finland,2016,6.52599323427129
54.5441101022026,HIGH,Finland,2018,6.55638450383891
54.5504689995076,HIGH,Finland,2015,6.5083022213376
54.5547652310473,HIGH,Finland,2014,6.50193303308772
54.6165410618446,HIGH,Finland,2019,6.56619933155009
54.8936417189063,HIGH,Finland,2009,6.48691307354507
54.9465188073403,HIGH,Finland,2011,6.5444326849493
